iter,lr,train_loss,grad_norm
0,4.9975012493753125e-06,4.191171228885651,1.0480560270380854
5,2.998500749625187e-05,4.1914671659469604,1.112741457031465
10,5.497251374312844e-05,4.145402014255524,1.2233510027810766
15,7.9960019990005e-05,4.073231220245361,1.465119112060526
20,0.00010494752623688155,3.977961838245392,1.507132961053845
25,0.00012993503248375814,3.9121749997138977,1.3378548695345145
30,0.0001549225387306347,3.841138184070587,1.2623215350375403
35,0.00017991004497751125,3.7943989038467407,1.2231087025715643
40,0.00020489755122438783,3.737074136734009,1.1759822427627231
45,0.00022988505747126439,3.718133568763733,1.1328740705735751
50,0.0002548725637181409,3.594936430454254,1.068963288963578
55,0.0002798600699650175,3.523695170879364,1.0344294236308207
60,0.000304847576211894,3.502984046936035,0.9922688330665418
65,0.0003298350824587706,3.3954674005508423,0.9244211134075566
70,0.00035482258870564714,3.3583030104637146,0.9084293458359777
75,0.0003798100949525237,3.2906565070152283,0.8359724789738064
80,0.0004047976011994003,3.2110530138015747,0.7793882180409458
85,0.00042978510744627683,3.11763733625412,0.7370855630906575
90,0.0004547726136931534,3.089246153831482,0.6838168945351081
95,0.00047976011994002994,3.0387461185455322,0.64707646905161
100,0.0005047476261869065,2.993578314781189,0.5983297301301395
105,0.0005297351324337832,2.944834530353546,0.5589104503936981
110,0.0005547226386806597,2.9145151376724243,0.5988148430230326
115,0.0005797101449275362,2.861105501651764,0.5750132878314892
120,0.0006046976511744127,2.8701046109199524,0.750104451989201
125,0.0006296851574212894,2.849208414554596,0.6778315961823363
130,0.0006546726636681659,2.753097712993622,0.7347818167825632
135,0.0006796601699150425,2.717432379722595,0.5662097988011822
140,0.000704647676161919,2.7422598004341125,0.6188320790674445
145,0.0007296351824087956,2.6740166544914246,1.4703919206871197
150,0.0007546226886556721,2.681785225868225,1.0514830335295802
155,0.0007796101949025488,2.687884569168091,0.8757918870340753
160,0.0008045977011494253,2.625460624694824,0.6666502377837644
165,0.0008295852073963019,2.608208954334259,0.6642758010596371
170,0.0008545727136431784,2.5941091775894165,0.7245336588369843
175,0.000879560219890055,2.622455358505249,1.1345272790834848
180,0.0009045477261369315,2.5305765867233276,1.2269049727536105
185,0.0009295352323838082,2.5270074605941772,0.5737299937206928
190,0.0009545227386306847,2.562345862388611,0.5384825623154338
195,0.0009795102448775612,2.4955010414123535,0.43248374302894194
200,0.0010044977511244379,2.563031315803528,2.0594718449811302
205,0.0010294852573713143,2.469216287136078,1.6084641434520839
210,0.001054472763618191,2.505539357662201,1.743826978253944
215,0.0010794602698650675,2.5240784883499146,1.9234837902090556
220,0.001104447776111944,2.4648475646972656,1.247605291170334
225,0.0011294352823588206,2.513248026371002,1.281999701837507
230,0.0011544227886056972,2.4493761360645294,1.001815266375161
235,0.0011794102948525737,2.4878375232219696,0.9529322465795258
240,0.0012043978010994503,2.50304639339447,1.509478929073441
245,0.0012293853073463267,2.471706122159958,1.109295676778626
250,0.0012543728135932036,2.480723559856415,1.0677002699150766
255,0.00127936031984008,2.463899552822113,0.5721423356270277
260,0.0013043478260869564,2.379511296749115,1.3594860933050128
265,0.0013293353323338333,2.454541176557541,1.216814537206945
270,0.0013543228385807097,2.4590981006622314,0.9245405712962836
275,0.0013793103448275863,2.4217908084392548,1.0731065704750613
280,0.0014042978510744627,2.453151047229767,1.087409968424767
285,0.0014292853573213394,2.434864044189453,0.7306371846690002
290,0.001454272863568216,2.4052123725414276,1.5787482309069567
295,0.0014792603698150924,2.413633316755295,1.7434067289429085
300,0.001504247876061969,2.4478378891944885,1.0453006607829014
